TSDone,DocNum,ItemCode,BatchNum,Project,QCScore,Itemcount,Temperature,Brix,PoundsPressure,Color,Discoloration,InsectPresenceFrass,Softness,Bruising,Decay,DehydrationShrivel,AbnormalSoftness,UnhealedCutsSplits,Undersized,Oversized,InsectDamage,Scarring,DocType
 04/02/2017,49948,SLT2,490929,SJD,86,150,54,7,0.00,5,0,0,0,0,0,2,0,0,0,0,0,6,IM
 04/02/2017,49948,SLT2,490928,SJD,89,150,54,7,0.00,6,0,0,2,0,0,0,0,0,0,0,0,0,IM
 04/02/2017,49948,SLT2,490927,SJD,74,150,54,7,0.00,5,0,0,3,0,0,9,0,0,0,0,0,0,IM
 04/02/2017,49948,SLT2,490926,SJD,72,150,54,7,0.00,5,0,0,4,0,1,9,0,0,0,0,0,0,IM
 04/02/2017,49948,CHF,490924,SJD,85,150,53,7,0.00,0,0,0,0,0,0,3,0,0,0,0,0,0,IM
 04/02/2017,49948,SUB,490923,SJD,81,150,55,7,0.00,5,0,0,3,0,0,11,0,0,0,0,0,0,IM
 04/03/2017,285132,GIK,490788,DCP,73,150,48,0,0.00,0,0,0,0,0,4,3,0,0,0,0,0,33,PO
 04/03/2017,285132,GIK,490790,DCP,67,150,48,0,0.00,0,9,0,0,0,2,5,0,0,0,0,0,51,PO
 04/03/2017,285132,GIK,490787,DCP,64,150,43,0,0.00,0,13,0,0,0,5,6,0,0,0,0,0,18,PO
 04/03/2017,285132,GIK,490781,DCP,56,150,49,0,0.00,0,0,0,0,0,9,4,0,0,0,0,0,72,PO
 04/03/2017,285132,GIK,490789,DCP,86,150,49,0,0.00,0,0,0,0,0,1,0,0,0,0,0,0,14,PO
 04/03/2017,285132,GIK,490777,DCP,80,150,48,0,0.00,0,0,0,0,0,2,3,0,0,0,0,0,12,PO
 04/03/2017,285132,GIK,490784,DCP,75,150,49,0,0.00,0,0,0,0,0,3,4,0,0,0,0,0,19,PO
 04/03/2017,285132,GIK,490792,DCP,67,150,48,0,0.00,0,0,0,0,0,5,2,0,0,0,0,0,69,PO
 04/03/2017,285132,GIK,490786,DCP,72,150,48,0,0.00,0,0,0,0,0,4,0,0,0,0,0,0,67,PO
 04/03/2017,285132,GIK,490778,DCP,85,150,48,0,0.00,0,0,0,0,0,1,0,0,0,0,0,0,18,PO
 04/03/2017,285132,GIK,490782,DCP,73,150,48,0,0.00,0,0,0,0,0,4,5,0,0,0,0,0,12,PO
 04/03/2017,285132,GIK,490785,DCP,77,150,48,0,0.00,0,0,0,0,0,2,4,0,0,0,0,0,21,PO
 04/03/2017,285132,GIK,490780,DCP,79,150,48,0,0.00,0,0,0,0,0,2,3,0,0,0,0,0,19,PO
 04/03/2017,285132,GIK,490794,DCP,74,150,48,0,0.00,0,0,0,0,0,2,5,0,0,0,0,0,26,PO
 04/03/2017,285132,GIK,490779,DCP,78,150,48,0,0.00,0,0,0,0,0,3,2,0,0,0,0,0,21,PO
 04/03/2017,285132,GIK,490793,DCP,63,150,49,0,0.00,0,0,0,0,0,6,2,0,0,0,0,0,81,PO
 04/03/2017,49959,SUB,491065,SJD,80,150,55,7,0.00,5,0,0,1,0,0,9,0,1,0,0,0,18,IM
 04/03/2017,49959,CHF,491067,SJD,78,150,51,7,0.00,6,0,0,0,0,0,7,0,0,0,0,0,0,IM
 04/03/2017,49959,CHF,491068,SJD,87,150,51,7,0.00,5,0,0,0,0,0,1,0,0,0,0,0,6,IM
 04/03/2017,49959,CHF,491069,SJD,80,150,51,7,0.00,5,0,0,0,0,0,6,0,0,0,0,0,0,IM
 04/03/2017,49959,CHT,491071,SJD,89,150,51,7,0.00,5,0,0,2,0,0,0,0,0,0,0,0,0,IM
 04/03/2017,49959,CHF,491066,SJD,75,150,51,7,0.00,5,0,0,0,0,0,9,0,0,0,0,0,0,IM
 04/03/2017,49959,CHT,491072,SJD,89,150,51,7,0.00,5,0,0,0,0,0,0,0,0,0,0,0,6,IM
 04/03/2017,49959,CHT,491070,SJD,78,150,51,7,0.00,0,0,0,1,0,0,7,0,0,0,0,0,0,IM
 04/03/2017,49959,CXF,491073,SJD,88,150,55,0,0.00,0,12,0,0,0,0,5,0,0,0,0,0,0,IM
 04/03/2017,49959,HXF,491075,SJD,93,150,56,0,0.00,0,0,0,2,0,0,4,0,0,0,0,0,0,IM
 04/03/2017,49959,HXF,491074,SJD,86,150,55,0,0.00,0,11,0,0,0,0,6,0,0,0,0,0,4,IM
 04/03/2017,49959,SLT2,491003,SJD,80,150,53,7,0.00,5,0,0,0,0,0,6,0,0,0,0,0,0,IM
 04/03/2017,49959,SLT2,491005,SJD,72,150,53,7,0.00,5,0,0,3,0,0,9,0,1,0,0,0,0,IM
 04/03/2017,49959,SLT2,491077,SJD,80,150,53,7,0.00,5,0,0,0,0,0,5,0,1,0,0,0,0,IM
 04/03/2017,49959,SLT2,491078,SJD,72,150,53,7,0.00,5,0,0,0,0,0,11,0,0,0,0,0,0,IM
 04/03/2017,49959,SLT2,491079,SJD,74,150,53,7,0.00,5,0,0,2,0,1,8,0,0,0,0,0,0,IM
 04/03/2017,49959,SLT2,491080,SJD,77,150,53,7,0.00,5,0,0,3,0,0,7,0,0,0,0,0,0,IM
 04/03/2017,49959,SLT2,491080,SJD,77,150,53,7,0.00,5,0,0,3,0,0,7,0,0,0,0,0,0,IM
 04/03/2017,49959,SLT2,491081,SJD,81,150,53,7,0.00,5,0,0,2,0,0,4,0,0,0,0,0,7,IM
 04/03/2017,49959,SLT2,491076,SJD,78,150,53,7,0.00,5,16,0,0,0,0,4,0,0,0,0,0,0,IM
 04/03/2017,49959,MXT2,491083,SJD,82,150,60,0,0.00,0,0,0,3,0,0,9,0,1,0,0,0,0,IM
 04/03/2017,49959,MXT2,491084,SJD,76,150,60,0,0.00,0,16,0,0,0,0,10,0,1,0,0,0,0,IM
 04/03/2017,49959,MXT2,491085,SJD,88,150,60,0,0.00,0,0,0,2,0,0,7,0,0,0,0,0,0,IM
 04/03/2017,49959,MXT2,491086,SJD,84,150,60,0,0.00,0,12,0,2,0,0,6,0,1,0,0,0,0,IM
 04/03/2017,49959,MXT2,491082,SJD,81,150,60,0,0.00,0,13,0,0,0,0,9,0,0,0,0,0,0,IM
 04/03/2017,49959,SWF,491087,SJD,83,150,54,7,0.00,5,0,0,0,0,0,4,0,0,0,0,0,0,IM
 04/03/2017,49959,SWF,491087,SJD,83,150,54,7,0.00,5,0,0,0,0,0,4,0,0,0,0,0,0,IM
 04/03/2017,49959,YPF,491088,SJD,93,150,57,8,0.00,0,0,0,0,0,0,4,0,0,0,0,0,0,IM
 04/03/2017,49959,MXF,491090,SJD,91,150,63,0,0.00,0,12,0,1,0,0,3,0,0,0,0,0,0,IM
 04/03/2017,49959,MXF,491089,SJD,89,150,55,0,0.00,0,0,0,2,0,0,6,0,0,0,0,0,0,IM
 04/03/2017,49964,CHF,490989,SJD,85,150,53,7,0.00,5,0,0,0,0,0,3,0,0,0,0,0,0,IM
 04/03/2017,49964,CHF,490990,SJD,71,150,52,7,0.00,6,0,0,2,0,0,7,0,4,0,0,0,0,IM
 04/03/2017,49964,CHF,490991,SJD,82,150,53,7,0.00,6,0,0,0,0,0,4,0,0,0,0,0,6,IM
 04/03/2017,49964,CHF,490992,SJD,85,150,52,0,0.00,0,0,0,0,0,0,3,0,0,0,0,0,0,IM
 04/03/2017,49964,CHF,490988,SJD,81,150,53,7,0.00,5,0,0,1,0,0,5,0,0,0,0,0,0,IM
 04/03/2017,49964,SUF,490994,SJD,85,150,51,7,0.00,0,0,0,1,0,0,3,0,0,0,0,0,0,IM
 04/03/2017,49964,SUF,490995,SJD,80,150,51,7,0.00,5,0,0,0,0,0,5,0,1,0,0,0,0,IM
 04/03/2017,49964,SUF,490996,SJD,78,150,51,7,0.00,5,15,0,0,0,0,4,0,0,0,0,0,0,IM
 04/03/2017,49964,SUF,490997,SJD,83,150,51,7,0.00,5,0,0,0,0,0,4,0,0,0,0,0,0,IM
 04/03/2017,49964,SUF,490999,SJD,74,150,51,7,0.00,5,18,0,0,0,0,6,0,0,0,0,0,0,IM
 04/03/2017,49964,SUF,490993,SJD,82,150,52,7,0.00,5,0,0,0,0,0,4,0,1,0,0,0,0,IM
 04/03/2017,49964,SLT2,491001,SJD,72,150,52,7,0.00,6,0,0,3,0,0,10,0,0,0,0,0,0,IM
 04/03/2017,49964,SLT2,491002,SJD,74,150,52,7,0.00,5,18,0,0,0,0,6,0,0,0,0,0,0,IM
 04/03/2017,49964,SLT2,491000,SJD,79,150,52,8,0.00,6,0,0,2,0,0,4,0,2,0,0,0,0,IM
 04/03/2017,49963,ZUX,491030,ZAR,91,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,52,IM
 04/03/2017,49963,ZUX,491031,ZAR,85,150,53,0,0.00,0,28,0,0,0,0,0,0,0,0,0,0,36,IM
 04/03/2017,49963,ZUF,491032,ZAR,96,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,27,IM
 04/03/2017,49963,ZUF,491033,ZAR,84,150,55,0,0.00,0,29,0,0,0,0,0,0,0,0,0,0,38,IM
 04/03/2017,49963,ZUF,491034,ZAR,89,150,53,0,0.00,0,18,0,0,0,0,0,0,0,0,0,0,33,IM
 04/03/2017,49963,ZUF,491035,ZAR,89,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,65,IM
 04/03/2017,49963,ZUF,491036,ZAR,88,150,53,0,0.00,0,0,0,0,0,3,0,0,0,0,0,0,41,IM
 04/03/2017,49963,ZXW,491038,ZAR,96,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,24,IM
 04/03/2017,49963,ZXW,491037,ZAR,96,150,55,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,22,IM
 04/03/2017,49963,ZFW,491039,ZAR,96,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,24,IM
 04/03/2017,49963,ZFW,491040,ZAR,97,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,18,IM
 04/03/2017,49963,ZGX,491041,ZAR,93,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,45,IM
 04/03/2017,49963,ZGM,491042,ZAR,93,150,55,0,0.00,0,12,0,0,0,0,0,0,0,0,0,0,18,IM
 04/03/2017,49963,ZGM,491043,ZAR,95,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,33,IM
 04/03/2017,49963,ZGX,491044,AVA,95,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,31,IM
 04/03/2017,49963,ZGF,491045,AVA,95,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,33,IM
 04/03/2017,49963,ZBX,491049,ZAR,90,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,62,IM
 04/03/2017,49963,ZBX,491047,ZAR,71,150,55,0,0.00,0,36,0,14,0,0,0,0,0,0,0,0,74,IM
 04/03/2017,49963,ZBX,491046,ZAR,90,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,58,IM
 04/03/2017,49963,ZBX,491051,ZAR,65,150,53,0,0.00,0,42,0,0,0,5,0,0,0,0,0,0,76,IM
 04/03/2017,49963,ZBF,491054,ZAR,94,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,38,IM
 04/04/2017,49963,ZBF,491053,ZAR,80,150,50,0,0.00,0,32,0,0,0,0,0,0,0,0,0,0,54,IM
 04/03/2017,49963,ZBF,491056,ZAR,89,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,66,IM
 04/03/2017,49963,ZBF,491055,ZAR,79,150,53,0,0.00,0,33,0,0,0,0,0,0,0,0,0,0,62,IM
 04/03/2017,49963,ZBF,491057,ZAR,89,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,66,IM
 04/03/2017,49963,ZBM,491060,ZAR,73,50,53,0,0.00,0,15,0,0,0,0,0,0,0,0,0,0,24,IM
 04/03/2017,49963,ZBM,491058,ZAR,94,100,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,26,IM
 04/03/2017,49963,ZBM,491059,ZAR,77,150,53,0,0.00,0,41,0,0,0,0,0,0,0,0,0,0,58,IM
 04/03/2017,49963,ZBX,491061,AVA,91,100,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,36,IM
 04/03/2017,49963,ZBF,491062,AVA,89,100,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,45,IM
 04/03/2017,49963,ZBM,491063,AVA,96,100,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,18,IM
 04/03/2017,49966,MXT2,490845,SJD,72,150,51,0,0.00,0,18,0,0,0,1,6,0,0,0,0,0,0,IM
 04/03/2017,49966,MXW,490848,SJD,83,150,46,0,0.00,0,0,0,0,0,0,3,0,1,0,0,0,0,IM
 04/03/2017,49966,SWW,490846,SJD,82,150,47,7,0.00,5,0,0,0,0,0,5,0,0,0,0,0,0,IM
 04/03/2017,49966,CHT,490829,SJD,78,150,49,7,0.00,5,12,0,0,0,0,5,0,0,0,0,0,0,IM
 04/03/2017,49966,HXF,490831,SJD,83,150,49,0,0.00,0,0,0,2,0,0,4,0,0,0,0,0,0,IM
 04/03/2017,49966,SWW,490847,SJD,87,150,47,7,0.00,5,0,0,0,0,0,2,0,0,0,0,0,0,IM
 04/03/2017,49966,HXW,490835,SJD,83,150,52,0,0.00,0,12,0,0,0,0,2,0,0,0,0,0,0,IM
 04/03/2017,49966,CHF,490824,SJD,85,150,47,7,0.00,6,0,0,0,0,0,3,0,0,0,0,0,0,IM
 04/03/2017,49966,CHF,490823,SJD,87,150,48,7,0.00,6,0,0,0,0,0,2,0,0,0,0,0,0,IM
 04/03/2017,49966,HXW,490834,SJD,81,150,52,0,0.00,0,11,0,1,0,0,3,0,0,0,0,0,0,IM
 04/03/2017,49966,MXT2,490844,SJD,79,150,49,0,0.00,0,14,0,0,0,0,3,0,0,0,0,9,0,IM
 04/03/2017,49966,MXT2,490842,SJD,81,150,49,0,0.00,0,0,0,1,0,0,4,0,1,0,0,0,0,IM
 04/03/2017,49966,MXT2,490840,SJD,86,150,49,0,0.00,0,0,0,0,0,0,2,0,0,0,0,5,0,IM
 04/03/2017,49966,SLT2,490839,SJD,72,150,45,7,0.00,5,18,0,0,0,0,7,0,0,0,0,0,0,IM
 04/03/2017,49966,HXF,490832,SJD,73,150,49,0,0.00,0,14,0,2,0,1,6,0,0,0,0,0,0,IM
 04/03/2017,49966,HXW,490833,SJD,82,150,52,0,0.00,0,10,0,0,0,0,3,0,0,0,0,0,0,IM
 04/03/2017,49966,CHT,490826,SJD,87,150,49,7,0.00,5,0,0,0,0,0,2,0,0,0,0,0,0,IM
 04/03/2017,49966,CHT,490828,SJD,89,150,49,7,0.00,5,0,0,2,0,0,0,0,0,0,0,0,0,IM
 04/03/2017,49966,SLT2,490837,SJD,75,150,52,8,0.00,5,6,0,0,0,0,5,0,3,0,0,0,0,IM
 04/03/2017,49966,MXT2,490841,SJD,77,150,53,0,0.00,0,0,0,0,0,0,8,0,0,0,0,0,0,IM
 04/03/2017,49966,CXF,490830,SJD,86,150,47,0,0.00,0,0,0,1,0,0,2,0,0,0,0,0,5,IM
 04/03/2017,49966,CHF,490822,SJD,85,150,46,7,0.00,5,16,0,0,0,0,0,0,0,0,0,0,0,IM
 04/03/2017,49966,MXT2,490843,SJD,78,150,49,0,0.00,0,0,0,2,0,0,7,0,0,0,0,0,0,IM
 04/03/2017,49966,SLT2,490838,SJD,76,150,51,7,0.00,5,17,0,0,0,0,5,0,0,0,0,0,0,IM
 04/03/2017,49966,SLT2,490836,SJD,90,150,51,7,0.00,5,0,0,0,0,0,0,0,0,0,0,0,0,IM
 04/03/2017,49966,CHT,490827,SJD,85,150,49,7,0.00,5,0,0,1,0,0,3,0,0,0,0,0,0,IM
 04/03/2017,49966,CHT,490825,SJD,84,150,49,7,0.00,5,0,0,0,0,0,3,0,0,0,0,0,5,IM
 04/04/2017,287029,MMB,491346,DCN,76,150,46,0,0.00,0,15,0,0,0,0,5,0,0,0,44,0,18,PO
 04/04/2017,287024,PBM,491347,DCN,74,150,52,0,0.00,0,0,0,11,0,0,12,0,0,0,0,0,15,PO
 04/04/2017,287025,BUM,491359,DCN,86,150,50,0,0.00,0,4,0,0,0,0,0,0,0,0,0,0,17,PO
 04/04/2017,287025,BUM,491360,DCN,81,150,49,0,0.00,0,20,0,0,0,0,0,0,0,0,0,0,12,PO
 04/04/2017,287071,JAB,491397,DCN,84,150,47,0,0.00,0,12,0,0,0,2,0,0,0,0,0,0,54,PO
 04/04/2017,286638,HXF,491414,SON,80,150,50,0,0.00,0,0,0,9,0,0,4,0,0,0,0,0,0,PO
 04/04/2017,286638,HXF,491407,SON,85,150,48,0,0.00,0,0,0,6,0,0,2,0,0,0,0,0,0,PO
 04/04/2017,286638,HXF,491408,SON,89,150,48,0,0.00,0,0,0,4,0,0,0,0,0,0,0,0,0,PO
 04/04/2017,286638,HXF,491409,SON,90,150,49,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,PO
 04/04/2017,286638,HXF,491410,SON,90,150,49,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,PO
 04/04/2017,286638,HXF,491411,SON,86,150,50,0,0.00,0,0,0,6,0,1,0,0,0,0,0,0,0,PO
 04/04/2017,286638,HXF,491412,SON,88,150,49,0,0.00,0,0,0,6,0,0,0,0,0,0,0,0,0,PO
 04/04/2017,286638,HXF,491413,SON,88,150,49,0,0.00,0,0,0,6,0,0,0,0,0,0,0,0,0,PO
 04/04/2017,286638,HXW,491415,SON,81,150,49,0,0.00,0,0,0,8,0,0,3,0,1,0,0,0,0,PO
 04/04/2017,286638,MXT2,491421,SON,86,150,50,0,0.00,0,0,0,6,0,0,1,0,0,0,0,0,0,PO
 04/04/2017,286638,MXT2,491416,SON,88,150,48,0,0.00,0,0,0,6,0,0,0,0,0,0,0,0,0,PO
 04/04/2017,286638,MXT2,491417,SON,87,150,50,0,0.00,0,0,0,3,0,0,0,0,1,0,0,0,0,PO
 04/04/2017,286638,MXT2,491418,SON,89,150,49,0,0.00,0,0,0,3,0,0,0,0,0,0,0,0,0,PO
 04/04/2017,286638,MXT2,491419,SON,89,150,49,0,0.00,0,0,0,4,0,0,0,0,0,0,0,0,0,PO
 04/04/2017,286638,MXT2,491420,SON,84,150,50,0,0.00,0,0,0,8,0,0,2,0,0,0,0,0,0,PO
 04/04/2017,286638,MXF,491422,SON,87,150,49,0,0.00,0,0,0,4,0,0,1,0,0,0,0,0,0,PO
 04/04/2017,286638,MXF,491423,SON,87,150,48,0,0.00,0,0,0,4,0,0,1,0,0,0,0,0,0,PO
 04/04/2017,286638,MXF,491424,SON,90,150,47,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,PO
 04/04/2017,286638,MXW,491425,SON,82,150,49,0,0.00,0,0,0,9,0,1,0,0,2,0,0,0,0,PO
 04/04/2017,286638,MPF,491426,SON,79,150,50,0,0.00,0,49,0,0,0,0,2,0,0,0,0,0,11,PO
 04/04/2017,286638,MBF12,491427,SON,78,150,51,0,0.00,0,67,0,0,0,0,0,0,0,0,0,0,0,PO
 04/04/2017,286638,HEF,491429,SON,86,150,49,0,0.00,0,0,0,3,0,0,0,0,0,0,0,0,16,PO
 04/04/2017,286638,HEF,491428,SON,82,150,47,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,51,PO
 04/04/2017,286638,COF,491430,SON,83,150,49,7,0.00,6,22,0,0,0,0,0,0,0,0,0,0,0,PO
 04/04/2017,286638,CHF,491432,SON,88,150,50,7,0.00,5,4,0,2,0,0,0,0,0,0,0,0,0,PO
 04/04/2017,286638,CHF,491433,SON,85,150,49,7,0.00,6,3,0,2,0,0,2,0,0,0,0,0,0,PO
 04/04/2017,286638,CHT,491435,SON,84,150,47,7,0.00,6,0,0,8,0,0,2,0,0,0,0,0,0,PO
 04/04/2017,286638,RUF,491437,SON,90,150,50,7,0.00,6,0,0,0,0,0,0,0,0,0,0,0,0,PO
 04/04/2017,286638,RUF,491436,SON,85,150,49,7,0.00,6,5,0,6,0,0,1,0,0,0,0,0,0,PO
 04/04/2017,286638,SUG,491438,SON,75,150,56,0,0.00,0,0,0,0,0,0,0,0,0,0,0,150,0,PO
 04/04/2017,286638,CHF,491434,SON,86,150,50,7,0.00,0,8,0,3,0,0,0,0,0,0,0,0,0,PO
 04/04/2017,286638,COF,491431,SON,76,150,48,7,0.00,5,42,0,0,0,0,0,0,0,0,0,0,0,PO
 04/04/2017,49983,SUB,491111,SJD,81,150,49,7,0.00,6,0,0,6,0,0,4,0,0,0,0,0,0,IM
 04/04/2017,49983,CHW,490618,SJD,90,150,48,7,0.00,6,0,0,0,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49983,CHW,491113,SJD,89,150,49,7,0.00,6,0,0,4,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49983,CHW,491112,SJD,90,150,48,7,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49983,CHT,491143,SJD,89,150,48,7,0.00,6,0,0,3,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49983,SUW,491115,SJD,82,150,49,7,0.00,6,0,0,0,0,0,5,0,0,0,0,0,0,IM
 04/04/2017,49983,SUW,491116,SJD,80,150,48,7,0.00,6,0,0,0,0,0,6,0,0,0,0,0,0,IM
 04/04/2017,49983,SUW,491117,SJD,87,150,48,7,0.00,6,0,0,10,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49983,SUW,491118,SJD,97,150,55,7,0.00,6,0,0,8,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49983,SUW,491114,SJD,87,150,46,7,0.00,6,0,0,0,0,0,2,0,0,0,0,0,0,IM
 04/04/2017,49983,CXF,491119,SJD,81,150,54,0,0.00,0,0,0,3,0,0,5,0,0,0,0,0,0,IM
 04/04/2017,49983,HXW,491121,SJD,83,150,50,0,0.00,0,0,0,2,0,0,3,0,1,0,0,0,0,IM
 04/04/2017,49983,HXW,491122,SJD,83,150,56,0,0.00,0,0,0,2,0,0,9,0,1,0,0,0,0,IM
 04/04/2017,49983,HXW,491120,SJD,80,150,47,0,0.00,0,0,0,4,0,0,5,0,0,0,0,0,0,IM
 04/04/2017,49983,SLW,491125,SJD,74,150,49,7,0.00,6,0,0,4,0,0,9,0,0,0,0,0,0,IM
 04/04/2017,49983,SLW,491124,SJD,88,150,48,7,0.00,6,0,0,5,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49981,OWP,491213,AVA,86,150,63,0,0.00,0,12,0,0,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49983,SLW,491123,SJD,89,150,47,7,0.00,6,0,0,3,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49983,SLT2,491126,SJD,88,150,50,7,0.00,0,0,0,5,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49981,OY3,491206,AVA,87,150,64,0,0.00,0,9,0,0,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49983,SLT2,491127,SJD,78,150,50,7,0.00,6,0,0,5,0,0,6,0,0,0,0,0,0,IM
 04/04/2017,49983,SLT2,491128,SJD,77,150,50,7,0.00,6,0,0,4,0,0,7,0,0,0,0,0,0,IM
 04/04/2017,49981,OWS,491212,AVA,86,150,64,0,0.00,0,9,0,4,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49983,SLT2,491129,SJD,80,150,51,7,0.00,6,0,0,6,0,0,5,0,0,0,0,0,0,IM
 04/04/2017,49983,SLT2,491130,SJD,85,150,51,7,0.00,5,8,0,6,0,0,0,0,0,0,0,0,2,IM
 04/04/2017,49981,OWC,491322,AVA,86,150,62,0,0.00,0,5,0,6,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49983,SLT2,491131,SJD,71,150,49,7,0.00,6,0,0,5,0,0,10,0,0,0,0,4,0,IM
 04/04/2017,49983,SLT2,491132,SJD,87,150,47,7,0.00,6,0,0,9,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49981,OWC,490913,AVA,88,150,64,0,0.00,0,6,0,0,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49983,SLT2,491133,SJD,97,150,55,7,0.00,0,0,0,8,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49983,MXT2,491136,SJD,83,150,50,0,0.00,0,0,0,6,0,0,2,0,1,0,0,0,0,IM
 04/04/2017,49981,OWC,491207,AVA,80,150,63,0,0.00,0,8,0,11,0,0,2,0,0,0,0,0,0,IM
 04/04/2017,49983,MXT2,491137,SJD,80,150,50,0,0.00,0,0,0,9,0,0,4,0,0,0,0,0,3,IM
 04/04/2017,49983,MXT2,491138,SJD,76,150,51,0,0.00,0,0,0,8,0,0,7,0,0,0,0,0,0,IM
 04/04/2017,49981,OWC,491095,AVA,90,150,64,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49983,MXT2,491135,SJD,79,150,50,0,0.00,0,0,0,10,0,0,4,0,0,0,0,6,0,IM
 04/04/2017,49983,MXF,491162,SJD,76,150,48,0,0.00,0,0,0,3,0,0,8,0,0,0,0,0,0,IM
 04/04/2017,49983,MXF,491162,SJD,76,150,48,0,0.00,0,0,0,3,0,0,8,0,0,0,0,0,0,IM
 04/04/2017,49981,OWJ,490982,AVA,88,150,64,0,0.00,0,0,0,6,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49983,MXW,491139,SJD,88,150,49,0,0.00,0,0,0,6,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49981,OWJ,490944,AVA,88,150,65,0,0.00,0,4,0,3,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49981,OYC,491215,AVA,86,150,63,0,0.00,0,0,0,13,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49981,OWJ,490912,AVA,84,150,60,0,0.00,0,11,0,7,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49981,OYJ,491208,AVA,75,150,61,0,0.00,0,0,0,8,36,0,0,0,0,0,0,0,0,IM
 04/04/2017,49981,OYS,491214,AVA,88,150,63,0,0.00,0,0,0,4,0,0,0,0,0,0,0,0,5,IM
 04/04/2017,49981,OWJ,490911,AVA,85,150,65,0,0.00,0,4,0,0,0,0,2,0,0,0,0,0,0,IM
 04/04/2017,49981,OWM,491210,AVA,88,150,63,0,0.00,0,0,0,6,0,0,0,0,0,0,0,0,3,IM
 04/04/2017,49981,OWM,491211,AVA,85,150,62,0,0.00,0,6,0,8,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49981,OWJ,491201,AVA,86,150,64,0,0.00,0,10,0,3,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49981,OWM,490984,AVA,88,150,65,0,0.00,0,6,0,0,0,0,0,0,0,0,0,0,0,IM
 04/04/2017,49981,OWJ,491209,AVA,87,150,63,0,0.00,0,3,0,3,0,0,0,0,0,0,0,0,5,IM
 04/05/2017,286916,SPU,491508,DCN,87,600,48,7,0.00,5,0,0,4,0,0,5,0,2,0,0,0,2,PO
 04/05/2017,287160,PBM,491501,DCN,67,150,61,0,0.00,0,0,0,12,3,8,7,0,0,0,0,0,16,PO
 04/05/2017,287088,CHEB,491512,DCN,56,150,49,6,0.00,5,0,0,12,0,5,3,6,4,0,0,0,3,PO
 04/05/2017,286854,PBS,491520,DCN,93,150,51,0,0.00,0,9,0,2,0,0,0,0,0,0,0,0,23,PO
 04/05/2017,50002,CHF,491454,BCN,89,150,53,7,0.00,6,0,0,3,0,0,0,0,0,0,0,0,0,IM
 04/05/2017,50002,SUF,491457,TEP,78,150,53,7,0.00,6,0,0,0,0,0,7,0,0,0,0,0,0,IM
